Country,CCPI
Ireland,104.4
"Iran, Islamic Rep.",293.6
Iraq,113.1
Iceland,118.6
Israel,102.4
Italy,103.6
Jordan,102.9
Japan,100.1
"Korea, Rep.",107.0
Kuwait,119.1
"Lao, PDR",111.0
Sri Lanka,112.1
Lithuania,119.3
Luxembourg,108.0
Latvia,112.1
Mexico,123.3
Montenegro,108.8
Nepal,140.2
"Moldova, Rep.",178.8
North Macedonia,111.6
Malta,109.9
Mauritius,111.0
Malaysia,119.3
Nigeria,326.3
Nicaragua,233.3
Netherlands,109.3
Norway,114.3
Peru,97.5
Philippines,109.7
Poland,111.0
Portugal,103.9
Paraguay,111.1
Qatar,101.0
Romania,113.6
Russian Federation,129.9
Singapore,100.4
El Salvador,108.2
Serbia,113.4
Slovakia,112.3
Slovenia,106.5
Sweden,107.5
Chad,104.7
Thailand,100.0
Trinidad and Tobago,108.7
Turkey,207.3
"Taiwan, China",99.9
"Tanzania, United Rep.",4.0
Uganda,114.3
Uganda,114.4
Ukraine,263.2
United States,114.8
Kosovo,108.4
South Africa,127.4
Albania,101.1
Austria,111.6
Belgium,110.1
Bulgaria,108.5
Belarus,528.8
Brazil,10052061.6
Canada,112.3
Switzerland,100.7
Chile,117.2
China,101.0
Colombia,124.7
Costa Rica,100.3
Cyprus,100.5
Czech Republic,118.5
Germany,108.5
Denmark,105.5
Dominican Republic,107.0
"Egypt, Arab Rep.",108.4
Spain,104.4
Estonia,111.4
Finland,105.5
France,104.7
United Kingdom,111.8
Greece,98.3
Guatemala,141.0
"Hong Kong SAR, China",101.1
Honduras,361.3
Croatia,107.1
Hungary,118.4
Indonesia,106.8
India,161.0
Ireland,104.5
"Iran, Islamic Rep.",300.5
Iraq,113.9
Iceland,118.8
Israel,102.8
Italy,104.0
Jordan,103.0
Japan,100.3
"Korea, Rep.",107.3
Kuwait,119.3
"Lao, PDR",112.8
Sri Lanka,112.8
Lithuania,119.0
Luxembourg,107.3
Latvia,111.9
Mexico,123.8
Montenegro,109.2
Nepal,140.9
"Moldova, Rep.",179.1
North Macedonia,112.1
Malta,110.1
Mauritius,111.5
Malaysia,119.4
Nigeria,330.5
Nicaragua,234.4
Netherlands,109.6
Norway,114.5
Peru,97.8
Philippines,110.0
Poland,111.5
Portugal,103.3
Paraguay,111.8
Qatar,102.0
Romania,113.8
Russian Federation,130.8
Singapore,100.6
El Salvador,108.6
Serbia,114.1
Slovakia,112.8
Slovenia,106.8
Sweden,107.3
Chad,105.4
Thailand,100.0
Trinidad and Tobago,108.9
Turkey,208.5
"Taiwan, China",99.9
"Tanzania, United Rep.",4.1
Uganda,114.3
Uganda,114.7
Ukraine,264.4
United States,115.2
Kosovo,108.8
South Africa,128.0
Albania,101.2
Austria,111.6
Belgium,110.4
Bulgaria,108.7
Belarus,532.0
Brazil,10115049.4
Canada,112.5
Switzerland,101.0
Chile,117.6
China,101.0
Colombia,125.0
Costa Rica,100.5
Cyprus,101.2
Czech Republic,119.6
Germany,108.5
Denmark,105.4
Dominican Republic,107.4
"Egypt, Arab Rep.",109.0
Spain,104.5
Estonia,112.3
Finland,105.7
France,105.3
United Kingdom,112.4
Greece,97.6
Guatemala,141.5
"Hong Kong SAR, China",101.1
Honduras,363.1
Croatia,107.3
Hungary,118.6
Indonesia,106.9
India,161.7
Ireland,105.0
"Iran, Islamic Rep.",308.2
Iraq,114.0
Iceland,119.4
Israel,103.1
Italy,104.3
Jordan,103.2
Japan,100.2
"Korea, Rep.",107.6
Kuwait,119.4
"Lao, PDR",113.6
Sri Lanka,113.8
Lithuania,119.2
Luxembourg,108.5
Latvia,112.2
Mexico,124.2
Montenegro,109.3
Nepal,143.7
"Moldova, Rep.",180.1
North Macedonia,112.3
Malta,111.0
Mauritius,111.8
Malaysia,119.1
Nigeria,333.1
Nicaragua,234.9
Netherlands,110.0
Norway,113.9
Peru,98.2
Philippines,110.1
Poland,111.7
Portugal,103.1
Paraguay,112.6
Qatar,102.2
Romania,114.2
Russian Federation,131.8
Singapore,100.8
El Salvador,108.9
Serbia,114.3
Slovakia,113.4
Slovenia,106.9
Sweden,107.7
Chad,105.9
Thailand,99.9
Trinidad and Tobago,109.1
Turkey,209.2
"Taiwan, China",100.1
"Tanzania, United Rep.",4.5
Uganda,114.2
Uganda,114.5
Ukraine,265.3
United States,115.4
Kosovo,109.6
South Africa,128.3
Albania,101.6
Austria,112.2
Belgium,110.3
Bulgaria,108.7
Belarus,538.1
Brazil,10217724.5
Canada,112.7
Switzerland,101.1
Chile,118.7
China,101.1
Colombia,125.4
Costa Rica,101.0
Cyprus,101.2
Czech Republic,120.1
Germany,108.9
Denmark,105.6
Dominican Republic,108.0
"Egypt, Arab Rep.",110.0
Spain,104.9
Estonia,112.8
Finland,106.0
France,105.0
United Kingdom,112.8
Greece,100.7
Guatemala,141.9
"Hong Kong SAR, China",98.4
Honduras,364.8
Croatia,107.5
Hungary,118.8
Indonesia,107.1
India,162.3
Ireland,105.6
"Iran, Islamic Rep.",316.7
Iraq,113.6
Iceland,119.9
Israel,103.1
Italy,103.9
Jordan,103.2
Japan,100.1
"Korea, Rep.",107.5
Kuwait,121.1
"Lao, PDR",114.0
Sri Lanka,115.0
Lithuania,120.4
Luxembourg,108.7
Latvia,112.9
Mexico,124.6
Montenegro,109.3
Nepal,143.9
"Moldova, Rep.",181.1
North Macedonia,112.2
Malta,109.6
Mauritius,112.7
Malaysia,119.2
Nigeria,337.1
Nicaragua,235.8
Netherlands,109.8
Norway,114.6
Peru,98.7
Philippines,110.2
Poland,112.5
Portugal,104.3
Paraguay,113.5
Qatar,102.3
Romania,115.1
Russian Federation,132.9
Singapore,101.0
El Salvador,109.4
Serbia,114.8
Slovakia,114.7
Slovenia,106.5
Sweden,108.0
Chad,106.3
Thailand,100.1
Trinidad and Tobago,109.2
Turkey,212.4
"Taiwan, China",100.4
"Tanzania, United Rep.",4.6
Uganda,114.4
Uganda,114.8
Ukraine,266.6
United States,115.5
Kosovo,109.8
South Africa,128.6
Albania,101.8
Austria,112.4
Belgium,110.8
Bulgaria,109.6
Belarus,544.3
Brazil,10300183.9
Canada,113.3
Switzerland,101.3
Chile,120.4
China,101.2
Colombia,125.1
Costa Rica,101.6
Cyprus,101.9
Czech Republic,121.4
Germany,109.1
Denmark,106.1
Dominican Republic,108.7
"Egypt, Arab Rep.",111.1
Spain,106.1
Estonia,113.6
Finland,106.4
France,105.0
United Kingdom,113.4
Greece,101.1
Guatemala,142.1
"Hong Kong SAR, China",101.0
Honduras,366.6
Croatia,108.2
Hungary,119.7
Indonesia,107.2
India,163.2
Ireland,105.7
"Iran, Islamic Rep.",321.6
Iraq,114.1
Iceland,120.5
Israel,103.2
Italy,103.9
Jordan,103.4
Japan,99.9
"Korea, Rep.",107.7
Kuwait,121.3
"Lao, PDR",114.9
Sri Lanka,117.7
Lithuania,121.7
Luxembourg,109.1
Latvia,113.4
Mexico,125.1
Montenegro,109.4
Nepal,144.2
"Moldova, Rep.",182.2
North Macedonia,112.8
Malta,108.9
Mauritius,113.4
Malaysia,119.3
Nigeria,340.3
Nicaragua,237.1
Netherlands,110.7
Norway,114.8
Peru,99.1
Philippines,110.7
Poland,113.3
Portugal,104.7
Paraguay,114.3
Qatar,103.8
Romania,115.8
Russian Federation,134.1
Singapore,101.3
El Salvador,109.7
Serbia,116.0
Slovakia,115.4
Slovenia,107.1
Sweden,108.4
Chad,104.6
Thailand,100.1
Trinidad and Tobago,110.3
Turkey,216.8
"Taiwan, China",100.4
"Tanzania, United Rep.",4.5
Uganda,114.7
Uganda,115.0
Ukraine,268.5
United States,116.3
Kosovo,110.7
South Africa,128.9
Albania,102.3
Austria,112.9
Belgium,111.0
Bulgaria,110.5
Belarus,551.3
Brazil,10368385.7
Canada,113.3
Switzerland,101.3
Chile,121.0
China,101.2
Colombia,125.4
Costa Rica,102.3
Cyprus,101.8
Czech Republic,121.9
Germany,109.1
Denmark,106.0
Dominican Republic,109.4
"Egypt, Arab Rep.",111.7
Spain,106.8
Estonia,114.2
Finland,106.7
France,105.2
United Kingdom,113.9
Greece,100.1
Guatemala,142.5
"Hong Kong SAR, China",101.1
Honduras,368.3
Croatia,108.7
Hungary,120.2
Indonesia,107.5
India,164.1
Ireland,106.0
"Iran, Islamic Rep.",331.2
Iraq,114.9
Iceland,120.9
Israel,103.1
Italy,103.8
Jordan,103.6
Japan,99.9
"Korea, Rep.",108.0
Kuwait,121.5
"Lao, PDR",115.6
Sri Lanka,120.2
Lithuania,122.0
Luxembourg,109.4
Latvia,113.4
Mexico,125.5
Montenegro,109.5
Nepal,147.5
"Moldova, Rep.",184.4
North Macedonia,113.9
Malta,105.7
Mauritius,114.0
Malaysia,119.3
Nigeria,344.5
Nicaragua,238.2
Netherlands,110.4
Norway,115.0
Peru,99.5
Philippines,110.9
Poland,113.7
Portugal,105.0
Paraguay,114.9
Qatar,105.0
Romania,116.4
Russian Federation,135.6
Singapore,101.6
El Salvador,110.3
Serbia,117.1
Slovakia,116.1
Slovenia,107.8
Sweden,108.5
Chad,103.1
Thailand,100.1
Trinidad and Tobago,110.2
Turkey,222.8
"Taiwan, China",100.5
"Tanzania, United Rep.",4.7
Uganda,115.3
Uganda,115.3
Ukraine,270.7
United States,116.7
Kosovo,112.3
South Africa,128.9
Albania,102.6
Austria,113.7
Belgium,111.6
Bulgaria,111.5
Belarus,558.2
Brazil,10441365.0
Canada,113.2
Switzerland,101.3
Chile,122.2
China,101.3
Colombia,125.8
Costa Rica,102.4
Cyprus,101.7
Czech Republic,123.1
Germany,109.4
Denmark,105.8
Dominican Republic,110.1
"Egypt, Arab Rep.",112.1
Spain,106.9
Estonia,114.5
Finland,106.8
France,105.4
United Kingdom,114.4
Greece,101.1
Guatemala,142.9
"Hong Kong SAR, China",101.1
Honduras,370.9
Croatia,108.7
Hungary,120.8
Indonesia,107.7
India,164.8
Ireland,106.6
"Iran, Islamic Rep.",341.0
Iraq,115.3
Iceland,121.5
Israel,103.6
Italy,104.1
Jordan,104.0
Japan,99.8
"Korea, Rep.",108.4
Kuwait,122.5
"Lao, PDR",116.8
Sri Lanka,123.4
Lithuania,122.4
Luxembourg,109.7
Latvia,113.3
Mexico,126.4
Montenegro,109.8
Nepal,147.6
"Moldova, Rep.",187.7
North Macedonia,114.5
Malta,105.7
Mauritius,114.3
Malaysia,119.5
Nigeria,348.4
Nicaragua,240.0
Netherlands,110.6
Norway,115.4
Peru,100.1
Philippines,111.1
Poland,114.1
Portugal,105.0
Paraguay,115.4
Qatar,104.7
Romania,116.9
Russian Federation,136.7
Singapore,102.0
El Salvador,110.8
Serbia,117.9
Slovakia,116.1
Slovenia,107.5
Sweden,108.9
Chad,104.0
Thailand,100.1
Trinidad and Tobago,110.4
Turkey,251.4
"Taiwan, China",100.8
"Tanzania, United Rep.",4.6
Uganda,116.1
Uganda,116.1
Ukraine,273.1
United States,117.2
Kosovo,112.9
South Africa,129.4
Albania,102.8
Austria,113.4
Belgium,112.2
Bulgaria,112.5
Belarus,563.4
Brazil,10510379.7
Canada,113.9
Switzerland,101.3
Chile,123.5
China,101.1
Colombia,127.2
Costa Rica,102.5
Cyprus,100.7
Czech Republic,125.7
Germany,109.1
Denmark,106.0
Dominican Republic,110.7
"Egypt, Arab Rep.",113.0
Spain,105.7
Estonia,114.5
Finland,107.0
France,105.3
United Kingdom,114.2
Greece,98.9
Guatemala,143.6
"Hong Kong SAR, China",101.2
Honduras,373.5
Croatia,108.8
Hungary,121.9
Indonesia,108.1
India,165.4
Ireland,106.1
"Iran, Islamic Rep.",349.0
Iraq,116.1
Iceland,121.7
Israel,103.6
Italy,104.6
Jordan,104.1
Japan,99.6
"Korea, Rep.",109.1
Kuwait,122.6
Sri Lanka,126.3
Lithuania,123.7
Luxembourg,108.8
Latvia,113.8
Mexico,127.0
Montenegro,110.8
Nepal,147.7
"Moldova, Rep.",193.6
North Macedonia,115.4
Malta,105.7
Mauritius,115.4
Malaysia,119.7
Nigeria,352.9
Nicaragua,241.8
Netherlands,110.3
Norway,115.0
Peru,100.4
Philippines,111.5
Poland,115.3
Portugal,105.0
Paraguay,116.0
Qatar,104.2
Romania,118.0
Russian Federation,137.7
Singapore,102.3
El Salvador,111.3
Serbia,118.6
Slovakia,117.3
Slovenia,107.2
Sweden,108.9
Chad,104.3
Thailand,100.2
Trinidad and Tobago,111.0
Turkey,271.5
"Taiwan, China",100.9
"Tanzania, United Rep.",3.3
Uganda,115.6
Uganda,115.3
Ukraine,274.7
United States,118.1
Kosovo,113.5
South Africa,129.7
Albania,103.1
Austria,114.0
Belgium,112.5
Bulgaria,113.5
Belarus,566.6
Brazil,10603643.5
Canada,114.7
Switzerland,101.9
Chile,123.2
China,101.3
Colombia,128.8
Costa Rica,103.2
Cyprus,100.7
Czech Republic,126.7
Germany,109.6
Denmark,107.3
Dominican Republic,111.3
"Egypt, Arab Rep.",114.2
Spain,106.1
Estonia,115.6
Finland,107.2
France,105.8
United Kingdom,114.9
Greece,98.7
Guatemala,143.9
"Hong Kong SAR, China",101.1
Honduras,376.9
Croatia,109.7
Hungary,122.8
Indonesia,108.4
India,166.3
Ireland,106.9
"Iran, Islamic Rep.",355.3
Iraq,116.5
Iceland,123.2
Israel,104.0
Italy,104.8
Jordan,104.1
Japan,99.7
"Korea, Rep.",109.6
Kuwait,122.7
Sri Lanka,127.8
Lithuania,124.9
Luxembourg,110.9
Latvia,114.2
Mexico,127.9
Montenegro,111.5
Nepal,148.7
"Moldova, Rep.",197.1
North Macedonia,116.5
Malta,106.5
Mauritius,116.3
Malaysia,119.9
Nigeria,357.7
Nicaragua,243.5
Netherlands,111.1
Norway,115.8
Peru,100.9
Philippines,112.2
Poland,116.4
Portugal,105.1
Paraguay,116.8
Qatar,104.0
Romania,118.8
Russian Federation,139.1
Singapore,102.5
El Salvador,111.7
Serbia,119.5
Slovakia,118.0
Slovenia,108.2
Sweden,109.9
Chad,105.3
Thailand,100.3
Trinidad and Tobago,111.2
Turkey,280.9
"Taiwan, China",100.9
"Tanzania, United Rep.",3.0
Uganda,116.9
Uganda,116.5
Ukraine,277.9
United States,118.9
Kosovo,114.0
South Africa,130.2
Albania,105.6
Austria,115.2
Belgium,112.9
Bulgaria,115.1
Belarus,602.3
Brazil,10694427.1
Canada,115.8
Switzerland,102.1
Chile,124.6
China,101.4
Colombia,129.6
Costa Rica,103.5
Cyprus,102.2
Czech Republic,127.8
Germany,110.6
Denmark,107.7
Dominican Republic,112.0
"Egypt, Arab Rep.",117.4
Spain,106.9
Estonia,117.0
Finland,107.8
France,106.4
United Kingdom,115.8
Greece,100.8
Guatemala,144.4
"Hong Kong SAR, China",101.0
Honduras,380.3
Croatia,111.3
Hungary,123.7
Indonesia,108.7
India,167.7
Ireland,107.5
"Iran, Islamic Rep.",363.0
Iraq,117.2
Iceland,124.1
Israel,104.6
Italy,105.2
Jordan,104.6
Japan,99.9
"Korea, Rep.",109.7
Kuwait,123.0
Sri Lanka,132.0
Lithuania,126.4
Luxembourg,111.3
Latvia,116.2
Mexico,128.6
Montenegro,113.7
Nepal,149.2
"Moldova, Rep.",201.6
North Macedonia,118.4
Malta,108.0
Mauritius,117.2
Malaysia,120.2
Nigeria,361.2
Nicaragua,245.3
Netherlands,111.6
Norway,116.4
Peru,101.4
Philippines,112.8
Poland,117.5
Portugal,107.4
Paraguay,117.8
Qatar,104.6
Romania,120.0
Russian Federation,151.2
Singapore,103.2
El Salvador,112.2
Serbia,120.2
Slovakia,119.9
Slovenia,108.0
Sweden,110.7
Chad,106.9
Thailand,100.3
Trinidad and Tobago,111.3
Turkey,293.3
"Taiwan, China",101.4
"Tanzania, United Rep.",2.7
Uganda,117.6
Uganda,117.2
Ukraine,285.4
United States,119.4
Kosovo,116.0
South Africa,131.4
Albania,106.8
Austria,115.4
Belgium,113.4
Bulgaria,117.0
Belarus,607.7
Brazil,10770055.0
Canada,116.5
Switzerland,102.4
Chile,125.9
China,101.4
Colombia,130.7
Costa Rica,104.1
Cyprus,104.9
Czech Republic,129.4
Germany,111.3
Denmark,108.6
Dominican Republic,112.7
"Egypt, Arab Rep.",119.6
Spain,108.6
Estonia,119.2
Finland,108.5
France,107.1
United Kingdom,116.6
Greece,102.2
Guatemala,145.1
"Hong Kong SAR, China",100.8
Honduras,384.9
Croatia,113.6
Hungary,125.3
Indonesia,109.1
India,169.3
Ireland,108.9
"Iran, Islamic Rep.",374.1
Iraq,116.9
Iceland,125.7
Israel,105.3
Italy,105.7
Jordan,104.5
Japan,100.3
"Korea, Rep.",110.1
Kuwait,123.2
Sri Lanka,143.7
Lithuania,128.1
Luxembourg,112.2
Latvia,117.9
Mexico,129.4
Montenegro,115.4
Nepal,149.9
"Moldova, Rep.",204.7
North Macedonia,120.3
Malta,112.5
Mauritius,118.0
Malaysia,120.6
Nigeria,365.7
Nicaragua,247.8
Netherlands,113.1
Norway,117.4
Peru,101.9
Philippines,113.5
Poland,119.1
Portugal,109.0
Paraguay,118.9
Qatar,105.2
Romania,121.4
Russian Federation,153.8
Singapore,103.7
El Salvador,112.7
Serbia,121.3
Slovakia,121.3
Slovenia,110.3
Sweden,111.7
Chad,107.6
Thailand,100.4
Trinidad and Tobago,112.8
Turkey,307.2
"Taiwan, China",101.5
"Tanzania, United Rep.",2.8
Uganda,118.6
Uganda,118.3
Ukraine,293.1
United States,120.1
Kosovo,117.5
South Africa,132.0
Albania,107.5
Austria,116.4
Belgium,113.8
Bulgaria,118.5
Belarus,615.3
Brazil,10837361.5
Canada,117.1
Switzerland,102.8
Chile,127.1
China,101.4
Colombia,131.5
Costa Rica,105.2
Cyprus,105.2
Czech Republic,131.2
Germany,111.9
Denmark,109.3
Dominican Republic,113.4
"Egypt, Arab Rep.",121.4
Spain,109.2
Estonia,119.8
Finland,109.5
France,107.6
United Kingdom,117.1
Greece,102.0
Guatemala,146.1
"Hong Kong SAR, China",101.0
Honduras,387.3
Croatia,114.6
Hungary,126.8
Indonesia,109.4
India,169.5
Ireland,109.1
"Iran, Islamic Rep.",387.8
Iraq,117.7
Iceland,126.5
Israel,105.8
Italy,106.1
Jordan,105.3
Japan,100.5
"Korea, Rep.",110.7
Kuwait,123.3
Sri Lanka,153.2
Lithuania,129.8
Luxembourg,112.7
Latvia,119.1
Mexico,129.8
Montenegro,116.9
Nepal,151.9
"Moldova, Rep.",208.8
North Macedonia,122.7
Malta,114.5
Mauritius,119.2
Malaysia,120.8
Nigeria,371.9
Nicaragua,250.3
Netherlands,113.2
Norway,117.8
Peru,102.6
Philippines,114.0
Poland,120.3
Portugal,109.8
Paraguay,119.6
Qatar,106.3
Romania,122.7
Russian Federation,154.3
Singapore,104.2
El Salvador,113.2
Serbia,122.9
Slovakia,122.6
Slovenia,111.6
Sweden,112.6
Chad,110.9
Thailand,100.5
Trinidad and Tobago,112.9
Turkey,318.7
"Taiwan, China",101.6
"Tanzania, United Rep.",3.0
Uganda,119.7
Uganda,119.5
Ukraine,297.2
United States,120.7
Kosovo,118.7
South Africa,132.3
Albania,107.9
Austria,117.4
Belgium,114.4
Bulgaria,120.0
Belarus,624.6
Brazil,10936121.2
Canada,117.6
Switzerland,102.9
Chile,128.1
China,101.7
Colombia,132.0
Costa Rica,106.1
Cyprus,106.3
Czech Republic,132.9
Germany,111.8
Denmark,109.6
Dominican Republic,113.9
"Egypt, Arab Rep.",123.4
Spain,109.8
Estonia,121.7
Finland,109.5
France,107.7
United Kingdom,117.6
Greece,104.0
Guatemala,146.8
"Hong Kong SAR, China",101.2
Honduras,391.1
Croatia,116.7
Hungary,128.4
Indonesia,109.6
India,170.0
Ireland,109.8
"Iran, Islamic Rep.",402.6
Iraq,119.3
Iceland,127.9
Israel,106.1
Italy,106.7
Jordan,107.1
Japan,100.4
"Korea, Rep.",111.1
Kuwait,123.5
Sri Lanka,165.2
Lithuania,131.1
Luxembourg,112.9
Latvia,120.0
Mexico,130.6
Montenegro,119.1
Nepal,153.5
"Moldova, Rep.",210.6
North Macedonia,125.2
Malta,116.7
Mauritius,120.0
Malaysia,121.2
Nigeria,377.6
Nicaragua,252.2
Netherlands,113.3
Norway,118.3
Peru,103.2
Philippines,114.8
Poland,121.0
Portugal,110.2
Paraguay,120.3
Qatar,106.5
Romania,123.5
Russian Federation,154.7
Singapore,104.9
El Salvador,113.6
Serbia,124.4
Slovakia,123.5
Slovenia,112.9
Sweden,113.4
Chad,113.5
Thailand,100.6
Trinidad and Tobago,113.1
Turkey,329.3
"Taiwan, China",101.7
"Tanzania, United Rep.",3.4
Uganda,120.5
Uganda,120.7
Ukraine,303.0
United States,121.6
Kosovo,119.4
South Africa,132.9
Albania,108.5
Austria,117.9
Belgium,115.4
Bulgaria,120.9
Belarus,633.2
Brazil,10969869.7
Canada,118.4
Switzerland,102.8
Chile,129.3
China,101.6
Colombia,132.8
Costa Rica,106.4
Cyprus,107.4
Czech Republic,134.5
Germany,112.4
Denmark,110.4
Dominican Republic,114.5
"Egypt, Arab Rep.",125.5
Spain,109.1
Estonia,123.5
Finland,110.0
France,108.2
United Kingdom,117.9
Greece,101.8
Guatemala,147.5
"Hong Kong SAR, China",101.3
Honduras,394.3
Croatia,118.6
Hungary,130.9
Indonesia,109.9
India,170.7
Ireland,110.4
"Iran, Islamic Rep.",412.1
Iraq,120.0
Iceland,129.6
Israel,107.2
Italy,107.3
Jordan,107.5
Japan,100.9
"Korea, Rep.",111.5
Kuwait,123.6
Sri Lanka,174.2
Lithuania,131.7
Luxembourg,111.9
Latvia,120.5
Mexico,131.3
Montenegro,121.8
Nepal,153.6
"Moldova, Rep.",211.8
North Macedonia,126.7
Malta,117.8
Mauritius,120.7
Malaysia,121.7
Nigeria,383.7
Nicaragua,254.2
Netherlands,114.8
Norway,118.8
Peru,103.8
Philippines,115.6
Poland,121.7
Portugal,109.8
Paraguay,121.0
Qatar,106.8
Romania,124.2
Russian Federation,154.8
Singapore,105.4
El Salvador,114.1
Serbia,126.0
Slovakia,124.6
Slovenia,113.3
Sweden,113.7
Chad,114.2
Thailand,100.7
Trinidad and Tobago,114.2
Turkey,341.4
"Taiwan, China",101.8
"Tanzania, United Rep.",3.5
Uganda,121.6
Uganda,121.9
Ukraine,308.3
United States,122.0
Kosovo,121.1
South Africa,134.1
Albania,109.4
Austria,118.4
Belgium,115.9
Bulgaria,121.9
Belarus,640.6
Brazil,11039542.2
Canada,118.6
Switzerland,103.0
Chile,130.4
China,101.6
Colombia,133.7
Costa Rica,106.5
Cyprus,108.6
Czech Republic,135.6
Germany,112.7
Denmark,110.5
Dominican Republic,115.1
"Egypt, Arab Rep.",127.3
Spain,109.4
Estonia,124.9
Finland,110.5
France,109.0
United Kingdom,118.7
Greece,101.7
Guatemala,148.3
"Hong Kong SAR, China",101.3
Honduras,395.5
Croatia,119.6
Hungary,132.7
Indonesia,110.2
India,171.3
Ireland,110.9
"Iran, Islamic Rep.",423.1
Iraq,120.1
Iceland,130.2
Israel,107.7
Italy,107.9
Jordan,107.9
Japan,101.1
"Korea, Rep.",111.9
Kuwait,123.6
Sri Lanka,179.1
Lithuania,132.3
Luxembourg,113.7
Latvia,120.9
Mexico,132.1
Montenegro,123.4
Nepal,156.9
"Moldova, Rep.",213.4
North Macedonia,129.8
Malta,119.1
Mauritius,121.1
Malaysia,122.0
Nigeria,390.2
Nicaragua,256.8
Netherlands,115.4
Norway,118.4
Peru,104.3
Philippines,115.7
Poland,122.7
Portugal,109.8
Paraguay,121.6
Qatar,106.4
Romania,125.1
Russian Federation,155.1
Singapore,105.9
El Salvador,114.6
Serbia,127.1
Slovakia,125.7
Slovenia,113.6
Sweden,114.8
Chad,116.5
Thailand,100.8
Trinidad and Tobago,114.5
Turkey,351.3
"Taiwan, China",101.9
"Tanzania, United Rep.",3.2
Uganda,122.5
Uganda,122.7
Ukraine,315.9
United States,122.7
Kosovo,121.5
South Africa,134.5
Albania,110.2
Austria,119.3
Belgium,116.2
Bulgaria,122.5
Belarus,645.0
Brazil,11095009.1
Canada,119.1
Switzerland,103.0
Chile,131.0
China,101.5
Colombia,134.7
Costa Rica,106.5
Cyprus,108.0
Czech Republic,136.2
Germany,114.0
Denmark,110.8
Dominican Republic,115.7
"Egypt, Arab Rep.",129.8
Spain,109.6
Estonia,126.2
Finland,111.0
France,108.2
United Kingdom,119.3
Greece,105.5
Guatemala,148.9
"Hong Kong SAR, China",102.3
Honduras,397.1
Croatia,119.7
Hungary,133.9
Indonesia,110.5
India,172.1
Ireland,110.8
"Iran, Islamic Rep.",432.0
Iraq,119.8
Iceland,130.4
Israel,108.1
Italy,108.0
Jordan,107.8
Japan,101.2
"Korea, Rep.",111.8
Kuwait,124.1
Sri Lanka,185.1
Lithuania,134.5
Luxembourg,113.7
Latvia,122.3
Mexico,132.7
Montenegro,124.2
Nepal,156.8
"Moldova, Rep.",216.3
North Macedonia,131.6
Malta,118.2
Mauritius,121.5
Malaysia,122.1
Nigeria,396.0
Nicaragua,258.6
Netherlands,116.0
Norway,119.7
Peru,104.8
Philippines,116.1
Poland,124.4
Portugal,111.5
Paraguay,122.1
Qatar,107.4
Romania,126.7
Russian Federation,155.7
Singapore,106.4
El Salvador,115.1
Serbia,128.5
Slovakia,126.6
Slovenia,113.5
Sweden,115.9
Chad,116.2
Thailand,100.8
Trinidad and Tobago,114.6
Turkey,360.4
"Taiwan, China",102.2
"Tanzania, United Rep.",3.3
Uganda,123.7
Uganda,124.2
Ukraine,320.9
United States,123.2
Kosovo,121.8
South Africa,135.2
Albania,110.5
Austria,120.2
Belgium,117.0
Bulgaria,124.1
Belarus,639.8
Brazil,11152268.0
Canada,119.4
Switzerland,102.9
Chile,131.5
China,101.6
Colombia,135.4
Costa Rica,106.4
Cyprus,108.7
Czech Republic,137.4
Germany,114.4
Denmark,111.4
Dominican Republic,116.2
"Egypt, Arab Rep.",132.2
Spain,110.6
Estonia,127.4
Finland,111.8
France,108.5
United Kingdom,120.0
Greece,106.1
Guatemala,149.4
"Hong Kong SAR, China",101.4
Honduras,399.2
Croatia,120.6
Hungary,135.5
Indonesia,110.8
India,172.9
Ireland,111.0
"Iran, Islamic Rep.",442.2
Iraq,118.9
Iceland,131.0
Israel,108.6
Italy,108.1
Jordan,107.6
Japan,101.6
"Korea, Rep.",112.2
Kuwait,124.3
Sri Lanka,187.2
Lithuania,136.2
Luxembourg,113.8
Latvia,123.3
Mexico,133.3
Montenegro,125.4
Nepal,157.0
"Moldova, Rep.",218.3
North Macedonia,132.4
Malta,117.1
Mauritius,121.9
Malaysia,122.1
Nigeria,399.8
Nicaragua,260.7
Netherlands,117.2
Norway,120.2
Peru,105.4
Philippines,116.7
Poland,125.6
Portugal,112.1
Paraguay,122.6
Qatar,107.5
Romania,128.4
Russian Federation,155.9
Singapore,106.5
El Salvador,115.4
Serbia,131.0
Slovakia,127.6
Slovenia,114.3
Sweden,117.4
Chad,116.7
Thailand,100.9
Trinidad and Tobago,117.6
Turkey,372.3
"Taiwan, China",102.4
"Tanzania, United Rep.",3.0
Uganda,124.9
Uganda,125.2
Ukraine,326.2
United States,123.6
Kosovo,122.3
South Africa,135.7
Albania,110.8
Austria,120.9
Belgium,117.6
Bulgaria,125.6
Belarus,632.3
Brazil,11200108.7
Canada,119.5
Switzerland,103.0
Chile,132.5
China,101.6
Colombia,136.2
Costa Rica,106.6
Cyprus,108.1
Czech Republic,137.9
Germany,114.5
Denmark,111.4
Dominican Republic,116.7
"Egypt, Arab Rep.",135.6
Spain,111.1
Estonia,127.5
Finland,112.3
France,108.7
United Kingdom,120.4
Greece,105.8
Guatemala,149.7
"Hong Kong SAR, China",101.4
Honduras,401.6
Croatia,121.3
Hungary,137.2
Indonesia,111.0
India,174.0
Ireland,111.3
"Iran, Islamic Rep.",458.9
Iraq,119.2
Iceland,131.3
